Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,Product Name,Sales,Quantity,Discount,Profit
CA-2016-136406,15-04-2016,17-04-2016,Second Class,BD-11320,San Francisco,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0
CA-2017-112774,11-09-2017,12-09-2017,First Class,RC-19960,Jacksonville,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382
CA-2017-101945,24-11-2017,28-11-2017,Standard Class,GT-14710,Houston,Advantus T-Pin Paper Clips,10.824,3,0.2,2.5707
CA-2017-100650,29-06-2017,03-07-2017,Second Class,DK-13225,Anaheim,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0,310.9872
CA-2014-155852,03-03-2014,07-03-2014,Second Class,AJ-10945,Wilmington,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048
CA-2016-113243,10-06-2016,15-06-2016,Standard Class,OT-18730,Los Angeles,Avery 473,20.7,2,0,9.936
CA-2016-113243,10-06-2016,15-06-2016,Standard Class,OT-18730,Los Angeles,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,4,0.2,-217.048
CA-2016-113243,10-06-2016,15-06-2016,Standard Class,OT-18730,Los Angeles,Xerox 226,32.4,5,0,15.552
CA-2017-118731,20-11-2017,22-11-2017,Second Class,LP-17080,San Francisco,Coloredge Poster Frame,42.6,3,0,16.614
CA-2017-118731,20-11-2017,22-11-2017,Second Class,LP-17080,San Francisco,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182
CA-2014-145576,14-09-2014,18-09-2014,Second Class,CA-12775,Tampa,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13,5,0.2,1.3
CA-2014-145576,14-09-2014,18-09-2014,Second Class,CA-12775,Tampa,Advantus Panel Wall Acrylic Frame,13.128,3,0.2,3.7743
CA-2015-130736,07-12-2015,09-12-2015,First Class,JF-15490,Seattle,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0,0
CA-2015-130736,07-12-2015,09-12-2015,First Class,JF-15490,Seattle,Avery 509,2.61,1,0,1.2006
CA-2017-137099,07-12-2017,10-12-2017,First Class,FP-14320,Los Angeles,Cisco SPA301,374.376,3,0.2,46.797
CA-2017-156951,01-10-2017,08-10-2017,Standard Class,EB-13840,Seattle,Personal Creations Ink Jet Cards and Labels,91.84,8,0,45.0016
CA-2017-156951,01-10-2017,08-10-2017,Standard Class,EB-13840,Seattle,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672
CA-2017-156951,01-10-2017,08-10-2017,Standard Class,EB-13840,Seattle,Xerox 222,19.44,3,0,9.3312
CA-2017-156951,01-10-2017,08-10-2017,Standard Class,EB-13840,Seattle,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0
CA-2017-164826,28-12-2017,04-01-2018,Standard Class,JF-15415,New York City,Avery 473,72.45,7,0,34.776
CA-2017-164826,28-12-2017,04-01-2018,Standard Class,JF-15415,New York City,OIC Bulk Pack Metal Binder Clips,13.96,4,0,6.4216
CA-2017-164826,28-12-2017,04-01-2018,Standard Class,JF-15415,New York City,Storex Dura Pro Binders,33.264,7,0.2,11.2266
CA-2017-164826,28-12-2017,04-01-2018,Standard Class,JF-15415,New York City,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3,0,4.0095
CA-2016-127250,03-11-2016,07-11-2016,Standard Class,SF-20200,Marysville,Newell 332,8.82,3,0,2.3814
CA-2015-149713,18-09-2015,22-09-2015,Second Class,TG-21640,Long Beach,Personal Creations Ink Jet Cards and Labels,160.72,14,0,78.7528
CA-2015-149713,18-09-2015,22-09-2015,Second Class,TG-21640,Long Beach,Rediform S.O.S. Phone Message Books,19.92,4,0,9.7608
CA-2015-149713,18-09-2015,22-09-2015,Second Class,TG-21640,Long Beach,Acme Value Line Scissors,7.3,2,0,2.19
CA-2017-118640,20-07-2017,26-07-2017,Standard Class,CS-11950,Chicago,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,0.2,8.714
CA-2017-118640,20-07-2017,26-07-2017,Standard Class,CS-11950,Chicago,"Contract Clock, 14"", Brown",8.792,1,0.6,-5.7148
CA-2015-132906,10-09-2015,14-09-2015,Standard Class,CC-12145,Los Angeles,Martin-Yale Premier Letter Opener,51.52,4,0,1.5456
CA-2017-145233,01-12-2017,05-12-2017,Standard Class,DV-13465,Denver,GE 30524EE4,470.376,3,0.2,52.9173
CA-2017-145233,01-12-2017,05-12-2017,Standard Class,DV-13465,Denver,AT&T SB67148 SynJ,105.584,2,0.2,9.2386
CA-2017-145233,01-12-2017,05-12-2017,Standard Class,DV-13465,Denver,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046
CA-2017-145233,01-12-2017,05-12-2017,Standard Class,DV-13465,Denver,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481
CA-2017-145233,01-12-2017,05-12-2017,Standard Class,DV-13465,Denver,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,0.2,30.4776
CA-2015-128139,03-07-2015,09-07-2015,Standard Class,BD-11725,Richmond,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0,4.9686
CA-2015-128139,03-07-2015,09-07-2015,Standard Class,BD-11725,Richmond,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0,144.5157
US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,Salem,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,Salem,Xerox 225,20.736,4,0.2,7.2576
US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,Salem,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961
US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,Salem,Xerox 1894,10.368,2,0.2,3.6288
CA-2014-135405,09-01-2014,13-01-2014,Standard Class,MS-17830,Laredo,Newell 312,9.344,2,0.2,1.168
CA-2014-135405,09-01-2014,13-01-2014,Standard Class,MS-17830,Laredo,Memorex Micro Travel Drive 8 GB,31.2,3,0.2,9.75
CA-2014-131450,08-08-2014,15-08-2014,Standard Class,LR-16915,San Diego,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748
CA-2014-131450,08-08-2014,15-08-2014,Standard Class,LR-16915,San Diego,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913
CA-2014-131450,08-08-2014,15-08-2014,Standard Class,LR-16915,San Diego,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
CA-2014-131450,08-08-2014,15-08-2014,Standard Class,LR-16915,San Diego,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.7728
CA-2016-120180,14-07-2016,16-07-2016,First Class,TP-21130,Philadelphia,Acme Stainless Steel Office Snips,11.632,2,0.2,1.0178
US-2016-100720,16-07-2016,21-07-2016,Standard Class,CK-12205,Philadelphia,Mophie Juice Pack Helium for iPhone,143.982,3,0.4,-28.7964
US-2016-100720,16-07-2016,21-07-2016,Standard Class,CK-12205,Philadelphia,GE 2-Jack Phone Line Splitter,494.376,4,0.4,-115.3544
US-2016-100720,16-07-2016,21-07-2016,Standard Class,CK-12205,Philadelphia,Acme Value Line Scissors,5.84,2,0.2,0.73
CA-2014-149958,15-03-2014,19-03-2014,Standard Class,AS-10240,Tampa,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847
CA-2014-149958,15-03-2014,19-03-2014,Standard Class,AS-10240,Tampa,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408
CA-2014-149958,15-03-2014,19-03-2014,Standard Class,AS-10240,Tampa,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338
CA-2014-149958,15-03-2014,19-03-2014,Standard Class,AS-10240,Tampa,GBC VeloBinder Manual Binding System,43.188,4,0.7,-31.6712
CA-2014-149958,15-03-2014,19-03-2014,Standard Class,AS-10240,Tampa,Xerox 1889,131.904,3,0.2,47.8152
US-2014-105767,23-05-2014,27-05-2014,Standard Class,AR-10510,Philadelphia,Angle-D Ring Binders,3.282,2,0.7,-2.6256
US-2014-105767,23-05-2014,27-05-2014,Standard Class,AR-10510,Philadelphia,Newell 317,21.168,9,0.2,2.3814
US-2014-105767,23-05-2014,27-05-2014,Standard Class,AR-10510,Philadelphia,Motorola L804,55.188,2,0.4,-10.1178
CA-2016-161816,28-04-2016,01-05-2016,First Class,NB-18655,Dallas,Nortel Meridian M3904 Professional Digital phone,369.576,3,0.2,41.5773
CA-2016-161816,28-04-2016,01-05-2016,First Class,NB-18655,Dallas,Avery 493,15.712,4,0.2,5.6956
CA-2016-121223,11-09-2016,13-09-2016,Second Class,GD-14590,Philadelphia,Xerox 1972,8.448,2,0.2,2.64
CA-2016-121223,11-09-2016,13-09-2016,Second Class,GD-14590,Philadelphia,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,9,0.4,-157.9383
CA-2017-138611,14-11-2017,17-11-2017,Second Class,CK-12595,Grove City,PureGear Roll-On Screen Protector,119.94,10,0.4,15.992
CA-2017-138611,14-11-2017,17-11-2017,Second Class,CK-12595,Grove City,Prestige Round Ring Binders,3.648,2,0.7,-2.7968
CA-2017-117947,18-08-2017,23-08-2017,Second Class,NG-18355,New York City,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2,0,15.7872
CA-2017-117947,18-08-2017,23-08-2017,Second Class,NG-18355,New York City,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814
CA-2017-117947,18-08-2017,23-08-2017,Second Class,NG-18355,New York City,Recycled Easel Ring Binders,107.424,9,0.2,33.57
CA-2017-117947,18-08-2017,23-08-2017,Second Class,NG-18355,New York City,Grandstream GXP1160 VoIP phone,37.91,1,0,10.9939
CA-2017-117947,18-08-2017,23-08-2017,Second Class,NG-18355,New York City,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,3,0,27.2862
US-2014-111171,26-12-2014,31-12-2014,Standard Class,CA-12265,Chicago,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8,-14.773
CA-2015-138009,29-11-2015,03-12-2015,Standard Class,SF-20965,Dearborn,"Global Manager's Adjustable Task Chair, Storm",301.96,2,0,87.5684
CA-2015-138009,29-11-2015,03-12-2015,Standard Class,SF-20965,Dearborn,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,0.1,178.901
CA-2015-138009,29-11-2015,03-12-2015,Standard Class,SF-20965,Dearborn,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0,130.87
CA-2015-138009,29-11-2015,03-12-2015,Standard Class,SF-20965,Dearborn,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,9,0,46.9278
CA-2017-163020,15-09-2017,19-09-2017,Standard Class,MO-17800,New York City,"Master Caster Door Stop, Brown",35.56,7,0,12.0904
CA-2017-153787,19-05-2017,23-05-2017,Standard Class,AT-10735,Seattle,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,0,28.1764
CA-2017-133431,17-12-2017,21-12-2017,Standard Class,LC-17140,San Francisco,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,0.2,5.1435
CA-2017-133431,17-12-2017,21-12-2017,Standard Class,LC-17140,San Francisco,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,0,6.0858
US-2016-135720,11-12-2016,13-12-2016,Second Class,FM-14380,Aurora,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191
US-2016-135720,11-12-2016,13-12-2016,Second Class,FM-14380,Aurora,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95
US-2016-135720,11-12-2016,13-12-2016,Second Class,FM-14380,Aurora,Jabra SPEAK 410,300.768,4,0.2,30.0768
CA-2017-144694,24-09-2017,26-09-2017,Second Class,BD-11605,Miami,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,0.2,2.4585
CA-2017-144694,24-09-2017,26-09-2017,Second Class,BD-11605,Miami,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,3,0.2,85.5297
CA-2015-168004,04-10-2015,09-10-2015,Second Class,DJ-13420,Warner Robins,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.2234
US-2016-123470,15-08-2016,21-08-2016,Standard Class,ME-17725,Aurora,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468
US-2016-123470,15-08-2016,21-08-2016,Standard Class,ME-17725,Aurora,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328
CA-2016-115917,20-05-2016,25-05-2016,Standard Class,RB-19465,Vallejo,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0,272.792
CA-2016-115917,20-05-2016,25-05-2016,Standard Class,RB-19465,Vallejo,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,0.2,5.0128
CA-2016-147067,18-12-2016,22-12-2016,Standard Class,JD-16150,Minneapolis,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288
CA-2017-167913,30-07-2017,03-08-2017,Second Class,JL-15835,Mission Viejo,Economy Rollaway Files,330.4,2,0,85.904
CA-2017-167913,30-07-2017,03-08-2017,Second Class,JL-15835,Mission Viejo,Avery 480,26.25,7,0,12.6
CA-2017-106103,10-06-2017,15-06-2017,Standard Class,SC-20305,Rochester Hills,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332
US-2017-127719,21-07-2017,25-07-2017,Standard Class,TW-21025,Plainfield,Xerox 1993,6.48,1,0,3.1752
CA-2017-126221,30-12-2017,05-01-2018,Standard Class,CC-12430,Columbus,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.3,2,0,56.511
CA-2016-103947,01-04-2016,08-04-2016,Standard Class,BB-10990,Sierra Vista,Staples,31.56,5,0.2,9.8625
CA-2016-103947,01-04-2016,08-04-2016,Standard Class,BB-10990,Sierra Vista,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.0144
CA-2016-160745,11-12-2016,16-12-2016,Second Class,AR-10825,Vancouver,3M Hangers With Command Adhesive,14.8,4,0,6.068
CA-2016-160745,11-12-2016,16-12-2016,Second Class,AR-10825,Vancouver,AT&T TR1909W,302.376,3,0.2,22.6782
CA-2016-160745,11-12-2016,16-12-2016,Second Class,AR-10825,Vancouver,First Data FD10 PIN Pad,316,4,0,31.6
CA-2016-132661,23-10-2016,29-10-2016,Standard Class,SR-20740,New York City,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,10,0,178.318
CA-2017-140844,19-06-2017,23-06-2017,Standard Class,AR-10405,New York City,Xerox 1943,97.82,2,0,45.9754
CA-2017-140844,19-06-2017,23-06-2017,Standard Class,AR-10405,New York City,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0,10.312
CA-2016-137239,22-08-2016,28-08-2016,Standard Class,CR-12730,Columbus,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,2,0.2,8.5164
CA-2016-137239,22-08-2016,28-08-2016,Standard Class,CR-12730,Columbus,Avery Durable Poly Binders,3.318,2,0.7,-2.6544
CA-2016-137239,22-08-2016,28-08-2016,Standard Class,CR-12730,Columbus,Airmail Envelopes,134.288,2,0.2,45.3222
US-2016-156097,19-09-2016,19-09-2016,Same Day,EH-14125,Aurora,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098
US-2016-156097,19-09-2016,19-09-2016,Same Day,EH-14125,Aurora,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,0.8,-3.462
CA-2015-146563,24-08-2015,28-08-2015,Standard Class,CB-12025,Arlington,"Hot File 7-Pocket, Floor Stand",999.432,7,0.2,124.929
CA-2015-146563,24-08-2015,28-08-2015,Standard Class,CB-12025,Arlington,Space Solutions Commercial Steel Shelving,724.08,14,0.2,-135.765
CA-2015-146563,24-08-2015,28-08-2015,Standard Class,CB-12025,Arlington,Hon Racetrack Conference Tables,918.785,5,0.3,-118.1295
CA-2015-146563,24-08-2015,28-08-2015,Standard Class,CB-12025,Arlington,"Avery Durable Plastic 1"" Binders",2.724,3,0.8,-4.2222
CA-2016-123666,26-03-2016,30-03-2016,Standard Class,SP-20545,New York City,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0,18.398
CA-2016-143308,04-11-2016,04-11-2016,Same Day,RC-19825,Louisville,"OIC Colored Binder Clips, Assorted Sizes",10.74,3,0,5.2626
CA-2017-132682,08-06-2017,10-06-2017,Second Class,TH-21235,Dallas,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,2.079
CA-2017-132682,08-06-2017,10-06-2017,Second Class,TH-21235,Dallas,Easy-staple paper,85.056,3,0.2,28.7064
CA-2017-132682,08-06-2017,10-06-2017,Second Class,TH-21235,Dallas,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3,0.2,28.6182
CA-2014-156314,24-12-2014,26-12-2014,First Class,RP-19390,Cleveland,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.7285
US-2017-106663,09-06-2017,13-06-2017,Standard Class,MO-17800,Chicago,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856
US-2017-106663,09-06-2017,13-06-2017,Standard Class,MO-17800,Chicago,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1,0.5,-71.8905
US-2017-106663,09-06-2017,13-06-2017,Standard Class,MO-17800,Chicago,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,8,0.2,11.36
CA-2017-111178,15-06-2017,22-06-2017,Standard Class,TD-20995,Quincy,Newell 331,19.56,5,0.2,1.7115
CA-2017-130351,05-12-2017,08-12-2017,First Class,RB-19570,Columbus,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888
CA-2017-130351,05-12-2017,08-12-2017,First Class,RB-19570,Columbus,"Southworth 100% Résumé Paper, 24lb.",38.9,5,0,17.505
CA-2017-130351,05-12-2017,08-12-2017,First Class,RB-19570,Columbus,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.7499
US-2017-119438,18-03-2017,23-03-2017,Standard Class,CD-11980,Tyler,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392
US-2017-119438,18-03-2017,23-03-2017,Standard Class,CD-11980,Tyler,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2,4.5201
US-2017-119438,18-03-2017,23-03-2017,Standard Class,CD-11980,Tyler,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262
US-2017-119438,18-03-2017,23-03-2017,Standard Class,CD-11980,Tyler,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395
CA-2016-164511,19-11-2016,24-11-2016,Standard Class,DJ-13630,New York City,Avery Hanging File Binders,14.352,3,0.2,4.6644
CA-2016-164511,19-11-2016,24-11-2016,Standard Class,DJ-13630,New York City,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984
CA-2016-164511,19-11-2016,24-11-2016,Standard Class,DJ-13630,New York City,Advantus Rolling Storage Box,68.6,4,0,18.522
US-2017-168116,04-11-2017,04-11-2017,Same Day,GT-14635,Burlington,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.9904
US-2017-168116,04-11-2017,04-11-2017,Same Day,GT-14635,Burlington,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,14.651
CA-2014-157784,05-07-2014,08-07-2014,First Class,MC-17845,Jackson,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898
CA-2014-157784,05-07-2014,08-07-2014,First Class,MC-17845,Jackson,Avery 516,14.62,2,0,6.8714
CA-2014-157784,05-07-2014,08-07-2014,First Class,MC-17845,Jackson,Xerox 1995,19.44,3,0,9.3312
CA-2017-161480,25-12-2017,29-12-2017,Standard Class,RA-19285,New York City,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,0.2,4.7996
US-2014-117135,21-06-2014,23-06-2014,Second Class,NP-18325,Waynesboro,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0,14.5614
US-2014-117135,21-06-2014,23-06-2014,Second Class,NP-18325,Waynesboro,Konftel 250 Conference phone - Charcoal black,284.82,1,0,74.0532
US-2014-117135,21-06-2014,23-06-2014,Second Class,NP-18325,Waynesboro,Recycled Eldon Regeneration Jumbo File,36.84,3,0,10.3152
CA-2015-131534,28-03-2015,02-04-2015,Standard Class,AB-10165,Los Angeles,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,0,24.936
CA-2015-131534,28-03-2015,02-04-2015,Standard Class,AB-10165,Los Angeles,Xerox 1977,33.4,5,0,16.032
CA-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,Chester,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,8,0.2,17.3488
CA-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,Chester,Avery 490,47.36,4,0.2,17.76
CA-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,Chester,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075
CA-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,Chester,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,4,0.2,31.7512
CA-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,Chester,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,1,0.2,0.8088
CA-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,Chester,GBC Linen Binding Covers,18.588,2,0.7,-13.6312
CA-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,Chester,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
CA-2017-114552,02-09-2017,08-09-2017,Standard Class,Dl-13600,Cleveland,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,0.2,4.1448
CA-2016-163755,04-11-2016,08-11-2016,Second Class,AS-10285,Seattle,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0,35.6796
CA-2015-142027,09-04-2015,14-04-2015,Standard Class,JK-15370,Long Beach,Laminate Occasional Tables,369.912,3,0.2,-13.8717
CA-2014-138527,12-09-2014,17-09-2014,Standard Class,BN-11470,Cary,Xerox 220,10.368,2,0.2,3.6288
CA-2014-138527,12-09-2014,17-09-2014,Standard Class,BN-11470,Cary,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5,0.2,18.7695
CA-2014-138527,12-09-2014,17-09-2014,Standard Class,BN-11470,Cary,SanDisk Cruzer 32 GB USB Flash Drive,15.216,1,0.2,2.2824
CA-2014-112158,02-12-2014,04-12-2014,First Class,DP-13165,New York City,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0,52.7824
CA-2014-112158,02-12-2014,04-12-2014,First Class,DP-13165,New York City,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2,-110.49
CA-2014-112158,02-12-2014,04-12-2014,First Class,DP-13165,New York City,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2,15.768
CA-2014-113887,05-04-2014,07-04-2014,First Class,TH-21550,New York City,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0,26.6304
CA-2017-146136,03-09-2017,07-09-2017,Standard Class,AP-10915,Palm Coast,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624
US-2017-100048,19-05-2017,24-05-2017,Standard Class,RS-19765,Mount Vernon,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,0,109.7226
US-2017-100048,19-05-2017,24-05-2017,Standard Class,RS-19765,Mount Vernon,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142
US-2017-100048,19-05-2017,24-05-2017,Standard Class,RS-19765,Mount Vernon,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,3,0,113.9886
CA-2014-153150,01-07-2014,06-07-2014,Second Class,Dl-13600,Seattle,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.972
CA-2014-130092,11-01-2014,14-01-2014,First Class,SV-20365,Dover,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814
CA-2017-108910,24-09-2017,29-09-2017,Standard Class,KC-16540,Newark,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.4758
CA-2014-104472,02-06-2014,07-06-2014,Standard Class,CK-12325,Orem,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376
CA-2014-104472,02-06-2014,07-06-2014,Standard Class,CK-12325,Orem,Aluminum Document Frame,73.32,6,0,21.996
CA-2016-112942,13-02-2016,18-02-2016,Standard Class,RD-19810,Los Angeles,Tops Green Bar Computer Printout Paper,146.82,3,0,73.41
CA-2016-142335,15-12-2016,19-12-2016,Standard Class,MP-17965,Detroit,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0,231.4116
CA-2016-142335,15-12-2016,19-12-2016,Standard Class,MP-17965,Detroit,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0,80.0199
CA-2014-117429,07-10-2014,13-10-2014,Standard Class,MR-17545,Philadelphia,"Seth Thomas 16"" Steel Case Clock",129.92,5,0.2,21.112
CA-2016-114713,07-07-2016,12-07-2016,Standard Class,SC-20695,Hialeah,Acme Softgrip Scissors,45.584,7,0.2,5.1282
CA-2017-144113,16-09-2017,20-09-2017,Standard Class,JF-15355,Austin,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,2,0.2,6.3684
CA-2017-144113,16-09-2017,20-09-2017,Standard Class,JF-15355,Austin,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1,0.2,5.5992
US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Oceanside,Xerox 1964,182.72,8,0,84.0512
US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Oceanside,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4,-153.3456
US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Oceanside,"Personal Folder Holder, Ebony",33.63,3,0,10.089
US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Oceanside,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,0.1,102.4998
US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Oceanside,Avery 520,6.3,2,0,3.024
CA-2017-131954,21-01-2017,25-01-2017,Standard Class,DS-13030,Seattle,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176
CA-2017-131954,21-01-2017,25-01-2017,Standard Class,DS-13030,Seattle,Logitech Illuminated - Keyboard,179.97,3,0,86.3856
CA-2017-131954,21-01-2017,25-01-2017,Standard Class,DS-13030,Seattle,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,0.2,33.6474
CA-2017-131954,21-01-2017,25-01-2017,Standard Class,DS-13030,Seattle,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2,9.4284
CA-2017-131954,21-01-2017,25-01-2017,Standard Class,DS-13030,Seattle,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0,18.6956
